Acceleration_X,Acceleration_Y,Acceleration_Z,User Accelerometer_x,User Accelerometer_y,User Accelerometer_z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Activity,user
"
-2.11",-9.81,0.93,0,0.02,0.01,-0.01,-0.08,0.02,40.46,2.38,23.79,standing,vishal
"
-1.97",-9.85,0.85,-0.07,0.01,0.06,-0.02,-0.03,0,40.59,2.42,23.61,standing,vishal
"
-1.97",-9.85,0.85,-0.07,0.01,0.06,0.02,0.04,-0.01,40.61,2.46,23.42,standing,vishal
"
-1.97",-9.85,0.85,-0.07,0.01,0.06,0,0.02,-0.01,40.71,2.51,23.14,standing,vishal
"
-2.11",-9.8,1,0.01,-0.01,0,0,0.07,-0.01,40.84,2.51,22.97,standing,vishal
"
-1.90",-9.85,0.81,-0.09,0.03,0.12,-0.01,-0.01,0,40.82,2.51,22.88,standing,vishal
"
-1.93",-9.85,0.79,0.08,-0.01,-0.03,0,0,0,40.82,2.44,22.82,standing,vishal
"
-1.99",-9.84,0.79,0.03,-0.01,-0.03,-0.01,-0.02,0,40.76,2.53,22.93,standing,vishal
"
-1.97",-9.84,0.85,-0.02,0,-0.02,-0.01,-0.02,0,40.69,2.49,22.99,standing,vishal
"
-1.97",-9.85,0.83,-0.01,0.01,0.04,-0.01,0,0,40.59,2.48,23.04,standing,vishal
"
-1.97",-9.85,0.78,-0.01,0,0.02,-0.01,0.01,0,40.61,2.44,23.14,standing,vishal
"
-1.96",-9.85,0.81,0,0,-0.01,-0.01,0.01,0,40.54,2.46,23.21,standing,vishal
"
-1.97",-9.84,0.72,0.01,0,0.03,-0.01,0.01,0,40.52,2.36,23.27,standing,vishal
"
-1.98",-9.86,0.71,0.01,0,-0.06,0.01,0,0.01,40.59,2.38,23.27,standing,vishal
"
-2.11",-9.8,0.84,0.01,0,-0.06,0.01,0.02,0,40.58,2.36,23.23,standing,vishal
"
-1.89",-9.84,0.76,-0.08,0.03,0.02,0.01,-0.01,0,40.61,2.33,23.29,standing,vishal
"
-2.01",-9.82,0.85,0.09,-0.01,-0.05,0.01,-0.01,0.01,40.67,2.33,23.29,standing,vishal
"
-2.08",-9.83,0.93,0.09,-0.01,-0.05,0.01,0,0,40.76,2.38,23.46,standing,vishal
"
-2.08",-9.83,0.93,-0.01,0,0,0.01,0,0,40.71,2.36,23.46,standing,vishal
"
-2.08",-9.83,0.93,-0.01,0,0,0.01,0,0,40.76,2.36,23.53,standing,vishal
"
-2.00",-9.82,0.92,-0.05,0,0.02,0.01,0.01,-0.01,40.78,2.53,23.46,standing,vishal
"
-2.02",-9.82,0.88,0.01,0.01,0.01,0,-0.01,0,40.71,2.48,23.48,standing,vishal
"
-1.99",-9.83,0.95,0,0,-0.01,-0.01,0.01,0,40.65,2.51,23.51,standing,vishal
"
-1.99",-9.84,0.86,0.02,0,0.07,-0.02,0.02,0,40.59,2.61,23.55,standing,vishal
"
-1.99",-9.83,0.81,0.02,-0.01,0.03,-0.03,0.02,0,40.52,2.57,23.61,standing,vishal
"
-1.99",-9.85,0.7,0.01,0.01,0.01,-0.02,0.02,0,40.43,2.49,23.63,standing,vishal
"
-2.01",-9.84,0.69,0,-0.01,-0.05,-0.01,0.01,0,40.35,2.49,23.74,standing,vishal
"
-2.01",-9.85,0.66,-0.01,0,-0.05,0,0,0,40.16,2.46,23.74,standing,vishal
"
-2.02",-9.84,0.73,-0.01,-0.01,-0.06,0.01,0,0,40.2,2.36,23.79,standing,vishal
"
-2.01",-9.84,0.75,-0.01,0,0.01,0,0,0,40.2,2.33,23.81,standing,vishal
"
-1.99",-9.84,0.75,-0.01,0,0.02,0,0,0,40.26,2.36,23.85,standing,vishal
"
-1.97",-9.85,0.72,0,0,0.01,0,0,0,40.18,2.25,23.87,standing,vishal
"
-1.97",-9.85,0.72,0.02,0,-0.01,0,0,0,40.24,2.23,23.96,standing,vishal
"
-1.99",-9.84,0.72,0.01,-0.01,-0.01,0,0,0,40.26,2.25,23.94,standing,vishal
"
-2.01",-9.84,0.73,0,0,-0.01,0.01,0,0,40.29,2.31,23.93,standing,vishal
"
-2.00",-9.85,0.75,-0.01,0,-0.01,0.01,0,0,40.39,2.38,23.96,standing,vishal
"
-2.00",-9.85,0.76,0,0,0,0.01,0,0,40.33,2.36,24.02,standing,vishal
"
-1.99",-9.83,0.78,0.01,0,0.01,0,0.01,0,40.29,2.38,24.08,standing,vishal
"
-2.00",-9.85,0.74,0.01,0.01,0.02,0,0.01,0,40.22,2.34,24.15,standing,vishal
"
-2.00",-9.84,0.76,0,-0.01,0,0,0.01,0,40.22,2.34,24.17,standing,vishal
"
-2.02",-9.84,0.75,0.01,0,0.01,0,0.01,0,40.09,2.44,24.11,standing,vishal
"
-2.02",-9.83,0.75,0,0,0.01,0,0.01,0,40.07,2.4,24.21,standing,vishal
"
-2.04",-9.83,0.75,0,0,0.01,0,0.01,0,40.01,2.42,24.24,standing,vishal
"
-2.04",-9.84,0.75,-0.01,0.01,0,0,0.01,0,40.05,2.34,24.32,standing,vishal
"
-2.04",-9.83,0.75,-0.01,0,0,0,0.01,0,40.05,2.36,24.34,standing,vishal
"
-2.03",-9.84,0.75,-0.01,0,0,0,0.01,0,40.03,2.33,24.43,standing,vishal
"
-2.02",-9.83,0.73,0,-0.01,0,0,0.01,0,39.98,2.34,24.56,standing,vishal
"
-2.00",-9.85,0.73,0.01,0,-0.01,0,0.01,0,39.86,2.4,24.71,standing,vishal
"
-2.02",-9.84,0.73,0.02,-0.01,-0.01,0,0,0,39.81,2.33,24.83,standing,vishal
"
-2.05",-9.83,0.76,0.01,0,-0.01,0,0,0,39.75,2.36,24.84,standing,vishal
"
-2.05",-9.82,0.78,-0.01,0,0.01,0,0.01,0,39.68,2.34,24.96,standing,vishal
"
-2.05",-9.82,0.77,0,0.01,0.02,0,0.01,0,39.51,2.33,25.09,standing,vishal
"
-2.05",-9.82,0.76,-0.01,0,0.01,0,0.01,0,39.49,2.33,25.18,standing,vishal
"
-2.05",-9.83,0.74,0,0,0,0,0,0,39.43,2.4,25.28,standing,vishal
"
-2.05",-9.82,0.76,0,0,-0.02,0,0,0,39.41,2.4,25.18,standing,vishal
"
-2.05",-9.82,0.78,0,0,0,0,0,0,39.54,2.36,25.22,standing,vishal
"
-2.08",-9.82,0.79,0,0,0.02,0,0,0,39.54,2.38,25.09,standing,vishal
"
-2.06",-9.83,0.72,-0.01,0,0.02,0,0,0,39.47,2.38,25.16,standing,vishal
"
-2.09",-9.8,0.81,0.01,0,-0.03,-0.01,0,0,39.53,2.34,25.14,standing,vishal
"
-2.07",-9.83,0.73,-0.02,0.02,0.05,0,0.01,0,39.53,2.36,25.16,standing,vishal
"
-2.07",-9.82,0.73,0,-0.01,-0.01,-0.01,-0.01,0,39.47,2.38,25.14,standing,vishal
"
-2.06",-9.83,0.7,0,0,-0.01,0,0,0,39.49,2.33,25.14,standing,vishal
"
-2.05",-9.82,0.74,0.01,0,-0.02,0,0.01,0,39.51,2.34,25.2,standing,vishal
"
-2.06",-9.82,0.75,0.01,0,0.02,-0.01,0,0,39.45,2.38,25.18,standing,vishal
"
-2.09",-9.83,0.71,0,0.01,0.03,-0.01,0.01,0,39.49,2.38,25.37,standing,vishal
"
-2.07",-9.82,0.69,-0.02,0,0,0,0.01,0,39.51,2.36,25.39,standing,vishal
"
-2.06",-9.84,0.7,0,0,-0.01,0,0.01,0,39.47,2.42,25.46,standing,vishal
"
-2.07",-9.83,0.69,0,-0.01,0,0,0,0,39.43,2.44,25.5,standing,vishal
"
-2.05",-9.83,0.67,-0.01,0,0,0,0,0,39.45,2.42,25.56,standing,vishal
"
-2.05",-9.83,0.68,0,0,0,-0.01,0,0,39.41,2.4,25.54,standing,vishal
"
-2.04",-9.83,0.68,0,0,0.01,0,0.01,0,39.39,2.38,25.59,standing,vishal
"
-2.03",-9.84,0.66,0,0,0.02,-0.01,0.01,0,39.32,2.33,25.67,standing,vishal
"
-2.03",-9.84,0.62,0.01,0,0.01,-0.01,0,0,39.24,2.33,25.71,standing,vishal
"
-2.04",-9.84,0.6,0.01,0,0,-0.01,0,0,39.24,2.31,25.71,standing,vishal
"
-2.04",-9.85,0.58,-0.01,0,-0.01,-0.01,0,0,39.13,2.31,25.69,standing,vishal
"
-2.02",-9.85,0.58,-0.01,0,-0.01,0,0,0,39.15,2.21,25.67,standing,vishal
"
-2.03",-9.85,0.57,0.01,0,-0.01,0,0,0,39.17,2.19,25.73,standing,vishal
"
-2.02",-9.85,0.58,0,0,-0.01,0,0,0,39.11,2.14,25.82,standing,vishal
"
-2.03",-9.85,0.56,0,0,0,0,0.01,0,39.13,2.06,25.84,standing,vishal
"
-2.01",-9.85,0.57,0,0,-0.01,0,0.01,0,39.21,2.03,25.86,standing,vishal
"
-2.01",-9.85,0.58,0.01,0,0,0,0,0,39.26,2.03,25.88,standing,vishal
"
-2.01",-9.85,0.57,0.01,0,0,0,0,0,39.34,1.95,25.88,standing,vishal
"
-2.01",-9.85,0.56,0,0,0,0,0,0,39.45,1.91,25.91,standing,vishal
"
-2.01",-9.85,0.57,0,0,-0.01,0,0,0,39.47,1.97,25.95,standing,vishal
"
-2.03",-9.85,0.58,0,0,0,0,0,0,39.38,2.01,25.97,standing,vishal
"
-2.02",-9.85,0.57,-0.01,0,0.01,0,0,0,39.39,2.1,25.95,standing,vishal
"
-2.02",-9.85,0.56,0,0,0,0,0,0,39.36,2.19,25.97,standing,vishal
"
-2.02",-9.85,0.58,0,0,-0.01,0,0,0,39.28,2.27,25.89,standing,vishal
"
-2.02",-9.84,0.57,0,0,0.01,0,0,0,39.28,2.31,25.86,standing,vishal
"
-2.02",-9.85,0.58,0,0,0,0,0,0,39.28,2.34,25.95,standing,vishal
"
-2.03",-9.85,0.58,0,0,0,0,0,0,39.21,2.33,25.99,standing,vishal
"
-2.02",-9.85,0.58,0,0,0,0,0,0,39.17,2.36,25.95,standing,vishal
"
-2.02",-9.85,0.58,0,0,0.01,0,0,0,39.17,2.34,25.91,standing,vishal
"
-2.02",-9.85,0.57,0,0,0.01,-0.01,0,0,39.24,2.27,25.99,standing,vishal
"
-2.02",-9.85,0.54,0,0,0.01,-0.01,0,0,39.26,2.14,26.03,standing,vishal
"
-2.02",-9.85,0.54,-0.01,0,0,-0.01,0,0,39.34,2.08,26.08,standing,vishal
"
-2.01",-9.86,0.52,0,0,0,0,0,0,39.34,2.04,26.16,standing,vishal
"
-2.02",-9.86,0.51,0.01,-0.01,-0.02,0,0,0,39.32,2.04,26.06,standing,vishal
"
-2.02",-9.86,0.54,0,-0.01,-0.03,0.01,0,0,39.38,2.06,26.03,standing,vishal
"
-2.02",-9.86,0.54,0,-0.01,-0.03,0.01,0,0,39.39,1.95,26.06,standing,vishal
"
-2.01",-9.86,0.59,0,0,-0.01,0,0,0,39.47,1.99,26.08,standing,vishal
"
-2.02",-9.85,0.6,0.01,0,0.01,0,0,0,39.38,2.01,26.01,standing,vishal
"
-2.03",-9.85,0.63,0,0,0.02,0.01,0,0,39.38,2.1,26.03,standing,vishal
"
-2.03",-9.86,0.53,0,0,0.02,0.01,-0.01,0,39.36,2.04,26.01,standing,vishal
"
-2.04",-9.85,0.62,0,-0.01,-0.06,0.01,0.01,0,39.32,2.1,26.03,standing,vishal
"
-2.03",-9.84,0.66,-0.01,0,0.01,0,0.01,0,39.32,2.1,26.06,standing,vishal
"
-2.03",-9.83,0.68,0,0.01,0.04,-0.01,0,0,39.28,2.1,26.12,standing,vishal
"
-2.03",-9.84,0.62,0,0.01,0.05,-0.01,-0.01,0,39.26,2.19,26.1,standing,vishal
"
-2.04",-9.85,0.62,0,0,0,0,0,0,39.21,2.18,26.12,standing,vishal
"
-2.04",-9.85,0.63,-0.01,0,0.01,0,0,0,39.26,2.25,26.18,standing,vishal
"
-2.02",-9.84,0.58,-0.01,0,0.01,0.01,0.01,0,39.26,2.25,26.14,standing,vishal
"
-2.01",-9.85,0.6,0.01,0,-0.03,0.01,0.01,0,39.23,2.38,26.14,standing,vishal
"
-2.05",-9.86,0.67,0.01,-0.01,-0.01,0.01,0.08,0,39.17,2.34,26.03,standing,vishal
"
-2.07",-9.8,0.66,-0.01,-0.01,0.05,0.02,0.05,0,39.09,2.4,26.12,standing,vishal
"
-2.14",-9.84,0.57,-0.02,0.04,0.01,0.02,0.05,0,39.09,2.4,26.12,standing,vishal
"
-1.91",-9.87,0.61,-0.07,-0.01,-0.12,-0.02,-0.23,0.01,38.87,2.64,26.12,standing,vishal
"
-2.17",-9.78,0.97,0.09,-0.03,-0.1,0.01,-0.11,0,38.89,2.76,25.99,standing,vishal
"
-2.17",-9.78,0.97,0.09,-0.03,-0.1,0.01,-0.11,0,38.87,2.91,25.65,standing,vishal
"
-1.86",-9.85,0.91,-0.13,0.05,0.15,0,-0.05,-0.01,38.91,3.09,25.46,standing,vishal
"
-1.96",-9.84,0.94,0.1,-0.02,0.06,-0.01,-0.05,0,39.11,3.02,25.31,standing,vishal
"
-1.95",-9.86,0.89,0,0,0.07,-0.01,-0.01,0,39.36,3.04,25.2,standing,vishal
"
-1.93",-9.85,0.86,0.01,-0.01,0.03,-0.01,0.01,0,39.51,2.98,24.86,standing,vishal
"
-1.92",-9.84,0.86,0.02,0,0.02,-0.01,0.01,0,39.77,2.7,24.62,standing,vishal
"
-1.93",-9.86,0.79,0.02,0,0.02,-0.01,0,0,40.05,2.7,24.39,standing,vishal
"
-1.94",-9.85,0.83,0,-0.01,-0.02,-0.01,0,0,40.16,2.55,24.34,standing,vishal
"
-1.96",-9.85,0.76,0,0,0.04,-0.01,0.01,0,40.29,2.34,24.43,standing,vishal
"
-1.93",-9.86,0.75,-0.02,0.01,0,-0.01,0.01,0,40.37,2.16,24.43,standing,vishal
"
-1.83",-9.88,0.7,0.01,0,0.03,-0.02,0.03,0,40.31,2.14,24.39,standing,vishal
"
-2.06",-9.84,0.66,0.08,-0.01,0.01,-0.03,-0.03,0.01,40.24,2.14,24.38,standing,vishal
"
-1.93",-9.88,0.56,-0.09,0.02,-0.02,0,0.03,0,40.24,2.12,24.47,standing,vishal
"
-1.95",-9.86,0.66,0.02,-0.02,-0.08,0,0,0,40.24,2.16,24.56,standing,vishal
"
-1.90",-9.88,0.65,0,0.01,0,0,0,0,40.22,2.04,24.62,standing,vishal
"
-1.90",-9.88,0.65,0,0.01,0,0,-0.01,0,40.22,2.04,24.64,standing,vishal
"
-1.99",-9.85,0.68,0.04,-0.01,0,0,0,0,40.2,2.01,24.69,standing,vishal
"
-1.98",-9.86,0.68,-0.04,0.01,0.01,0,0.01,0,40.18,1.97,24.83,standing,vishal
"
-1.93",-9.87,0.68,-0.01,0,0.01,0,0,0,40.2,1.88,24.86,standing,vishal
"
-1.94",-9.87,0.65,0.02,0,0.01,0,-0.01,0,40.16,1.84,24.9,standing,vishal
"
-1.98",-9.85,0.68,0.01,0,-0.02,0,0.01,0,40.16,1.88,24.75,standing,vishal
"
-1.99",-9.86,0.67,-0.02,0.01,0.01,0.01,0.02,0,40.09,2.04,24.62,standing,vishal
"
-1.93",-9.86,0.71,-0.02,0,-0.01,0,-0.01,0,40.03,2.16,24.53,standing,vishal
"
-1.96",-9.87,0.66,0.02,0,0.02,0,0,0,40.01,2.16,24.49,standing,vishal
"
-1.95",-9.87,0.67,0,-0.01,-0.02,0,0,0,39.94,2.14,24.54,standing,vishal
"
-1.96",-9.85,0.68,0.01,0,0,0,0,0,39.88,2.14,24.53,standing,vishal
"
-1.96",-9.86,0.66,0,0.01,0,0,-0.01,0,39.84,2.14,24.51,standing,vishal
"
-2.02",-9.85,0.71,0,0,-0.01,0,0.01,0,39.88,2.14,24.53,standing,vishal
"
-1.92",-9.87,0.69,-0.04,0.01,0.02,0,0,0,39.86,2.06,24.71,standing,vishal
"
-2.03",-9.85,0.7,0.04,-0.01,0,0.01,0.03,0,39.92,1.88,24.84,standing,vishal
"
-1.89",-9.88,0.67,-0.04,0.01,0,0,-0.02,0.01,39.86,1.8,24.96,standing,vishal
"
-1.93",-9.86,0.7,0.07,-0.02,-0.02,0,-0.02,0.01,39.84,1.73,24.98,standing,vishal
"
-2.00",-9.85,0.72,0.02,0,0,0.01,0,0.01,39.96,1.8,24.88,standing,vishal
"
-2.00",-9.84,0.72,-0.02,0,0,0,0.01,0,39.92,1.82,24.84,standing,vishal
"
-2.07",-9.82,0.83,-0.01,0.01,0,0.01,0.03,0,39.98,1.89,24.9,standing,vishal
"
-1.92",-9.86,0.73,-0.05,0.02,0.06,-0.01,-0.02,0.01,39.88,1.89,24.94,standing,vishal
"
-2.01",-9.84,0.75,0.07,-0.02,-0.02,0,-0.01,0,39.9,1.89,24.84,standing,vishal
"
-2.06",-9.81,0.77,-0.01,0,-0.01,0.01,0.01,0,39.92,2.01,24.77,standing,vishal
"
-2.00",-9.84,0.77,-0.04,0.02,0,0,0,0,39.99,1.95,24.77,standing,vishal
"
-2.02",-9.84,0.77,0.02,-0.01,0,0,-0.01,0,39.98,1.99,24.86,standing,vishal
"
-2.04",-9.82,0.79,0,0,0,0,0.01,0,39.86,2.01,24.98,standing,vishal
"
-2.03",-9.83,0.82,-0.01,0.01,0.01,0,0.02,0,39.94,1.99,24.98,standing,vishal
"
-2.02",-9.83,0.82,0,0,0.03,-0.01,0.02,0,39.88,2.04,25.01,standing,vishal
"
-2.04",-9.82,0.76,0.01,0,0.03,-0.01,-0.02,0,39.9,2.08,24.99,standing,vishal
"
-2.05",-9.83,0.7,0,0.01,-0.01,-0.01,-0.02,0,39.88,2.04,25.07,standing,vishal
"
-2.05",-9.83,0.7,0,0.01,-0.01,-0.01,-0.02,0,39.88,2.04,25.07,standing,vishal
"
-2.45",-9.73,0.9,0.05,-0.01,0.08,-0.04,-0.02,-0.01,39.28,1.56,26.44,standing,vishal
"
-2.45",-9.73,0.9,0.05,-0.01,0.08,-0.04,-0.02,-0.01,39.28,1.56,26.44,standing,vishal
"
-1.94",-9.88,0.71,-0.14,0.02,0.21,0,0.05,0,40.24,1.24,24.64,standing,vishal
"
-1.94",-9.88,0.71,-0.14,0.02,0.21,0,0.05,0,40.24,1.24,24.64,standing,vishal
"
-2.04",-9.85,0.67,0,-0.01,-0.02,-0.01,-0.01,0,39.9,1.28,25.37,standing,vishal
"
-1.86",-9.9,0.46,-0.01,0,0.06,-0.01,-0.08,0.01,38.81,2.08,26.36,standing,vishal
"
-1.88",-9.88,0.63,0,0,0,0.01,0.02,0.01,38.94,2.08,26.21,standing,vishal
"
-1.88",-9.88,0.63,0,0,0,0.01,0.02,0.01,39.11,2.16,26.08,standing,vishal
"
-2.09",-9.81,0.77,0.01,0,0.05,-0.02,-0.04,0.01,39.19,2.14,25.89,standing,vishal
"
-1.85",-9.92,0.48,-0.12,0.05,0.13,0.01,0.06,0,39.26,2.14,25.74,standing,vishal
"
-1.91",-9.89,0.6,0.1,-0.05,-0.12,0,0,0.01,39.3,2.08,25.61,standing,vishal
"
-2.15",-9.79,0.67,0.02,-0.01,0.04,-0.04,-0.07,0,39.3,2.08,25.61,standing,vishal
"
-1.93",-9.88,0.61,0.02,-0.01,0.04,-0.04,-0.07,0,39.3,2.08,25.61,standing,vishal
"
-1.62",-9.92,0.25,0,0,0,0,-0.15,0.02,40.52,1.56,23.83,standing,vishal
"
-2.56",-9.72,1.35,0.23,-0.05,-0.25,-0.01,-0.11,0.01,40.67,1.54,23.61,standing,vishal
"
-1.99",-9.83,0.71,-0.48,0.1,0.57,0.04,0.23,-0.02,40.59,1.52,23.53,standing,vishal
"
-1.88",-9.85,0.67,0.07,0,-0.03,0,0.07,-0.01,40.46,1.5,23.7,standing,vishal
"
-1.88",-9.85,0.67,0.07,0,-0.03,-0.04,-0.08,0,40.5,1.52,23.66,standing,vishal
"
-2.13",-9.8,0.79,0.14,-0.02,-0.02,-0.03,-0.04,-0.01,40.56,1.48,23.55,standing,vishal
"
-2.11",-9.8,0.75,-0.12,0.03,0.12,-0.01,-0.04,-0.02,40.65,1.5,23.49,standing,vishal
"
-2.03",-9.83,0.71,-0.08,0.03,0.06,0,-0.05,-0.01,40.74,1.44,23.42,standing,vishal
"
-1.82",-9.88,0.68,-0.03,0,-0.01,0,-0.11,0.01,40.88,1.37,23.33,standing,vishal
"
-1.93",-9.86,0.72,0.12,-0.03,-0.06,0.01,-0.11,0.01,40.88,1.48,23.27,standing,vishal
"
-1.99",-9.86,0.79,0.01,-0.02,-0.05,0.01,-0.06,0,41.08,1.58,22.95,standing,vishal
"
-1.95",-9.83,0.95,-0.04,-0.01,-0.02,0.04,0.03,0,41.36,1.61,22.37,standing,vishal
"
-1.95",-9.83,1.05,0,0.01,0.05,0.03,0.02,0,41.61,1.52,21.92,standing,vishal
"
-1.92",-9.85,1,0.01,0,0.06,0.01,0.02,0,41.81,1.58,21.58,standing,vishal
"
-2.03",-9.79,1.14,0.02,-0.01,0,0.01,0.1,-0.01,41.87,1.67,21.34,standing,vishal
"
-2.03",-9.79,1.14,0.02,-0.01,0,0.01,0.1,-0.01,42,1.73,21.17,standing,vishal
"
-1.91",-9.82,1.03,-0.06,0.03,0.11,0,-0.12,0,42.06,1.84,21.06,standing,vishal
"
-2.00",-9.84,0.72,-0.06,0.03,0.11,0,-0.05,0.01,42.06,1.84,21.06,standing,vishal
"
-1.94",-9.86,0.61,0,0,0,0,0,0,40.59,1.58,24.08,standing,vishal
"
-1.94",-9.86,0.61,0,0,0,0,0,0,40.56,1.69,24.11,standing,vishal
"
3.47",-16.35,-0.75,0.75,-2.01,-0.6,0.42,-0.38,0.83,11.85,22.8,-5.03,Fall,vishal
"
1.67",-10.16,2.66,-0.85,2.04,-1.01,0.15,-0.71,0.78,20.63,21.79,-5.51,Fall,vishal
"
1.08",-9.54,3.11,0.31,-3.06,-1.14,0.36,0.24,-0.15,29.06,19.74,-7.2,Fall,vishal
"
1.60",-11.05,1.35,0.33,-0.2,-0.4,0.28,0.67,-0.16,33.66,15.56,-8.85,Fall,vishal
"
-5.85",-10.62,-1.44,0.35,-0.23,-1.11,-0.03,0.47,0.02,36.34,11.85,-8.66,Fall,vishal
"
-0.92",-8.54,0.18,1.74,-1.67,-2.56,-2.38,-0.59,-0.23,37.54,9.45,-7.91,Fall,vishal
"
0.01",-8.55,-4.36,-0.25,-1.72,2.92,-0.87,-1.67,-0.43,37.82,8.38,-8.53,Fall,vishal
"
-9.24",-20.02,-4.91,-0.77,0.5,2.73,-0.2,-0.9,-0.28,37.65,8.1,-10.74,Fall,vishal
"
-1.82",-10.16,-0.76,0.34,1.04,-0.82,1.08,0.46,0.03,36.56,8.38,-12.64,Fall,vishal
"
-0.24",-9.23,-0.53,0.13,-1.33,1.38,1,0.05,-0.2,35.66,8.87,-13.5,Fall,vishal
"
-3.25",-10.45,-0.9,-0.18,0.17,-0.53,0.2,0.19,0.07,34.88,9.24,-14.48,Fall,vishal
"
1.58",-7.08,-0.95,0.41,0.26,-0.22,-0.66,-0.37,0.73,33.96,9.34,-16.11,Fall,vishal
"
2.58",-2.26,-0.3,0.2,0.81,0.53,-0.25,-0.39,0.94,32.87,8.81,-18.47,Fall,vishal
"
8.06",-12.05,5.18,2.36,2.32,-1.93,0.55,-2.39,0.95,30.51,6.99,-21.96,Fall,vishal
"
-0.18",-2.3,12.54,-2.37,0.19,1.92,2.37,-1.52,-0.03,27.04,3.41,-24.51,Fall,vishal
"
4.63",15.68,2.27,3.42,-2.96,-2.22,3.19,-2.48,1,21.99,-2.59,-23.53,Fall,vishal
"
4.45",-2.66,18.79,0.22,-1.46,7.08,-0.05,0.44,-0.74,15.86,-5.72,-21.38,Fall,vishal
"
0.99",-0.77,9.42,3.85,3.19,-7.62,-0.63,0.6,-0.4,12.38,-10.82,-20.83,Fall,vishal
"
-1.07",-0.85,11.21,0.6,2.02,4.06,0.01,-0.33,0.59,8.12,-15.92,-20.23,Fall,vishal
"
-0.32",-0.99,10.88,-0.15,0.34,-1.21,0.02,0.09,-0.02,4.16,-20.94,-19.73,Fall,vishal
"
-0.52",-0.93,9.92,0.13,0.89,-0.02,0,-0.07,-0.01,0.43,-25.52,-18.92,Fall,vishal
"
-0.53",-0.94,9.79,0.41,0.75,0.21,0.02,0.02,0.01,-1.95,-29.08,-17.18,Fall,vishal
"
-0.49",-0.91,9.75,0.3,0.76,-0.09,0.01,-0.04,0,-3.34,-31.18,-15.51,Fall,vishal
"
-0.47",-0.91,9.73,0.3,0.76,-0.09,0.01,-0.04,0,-2.83,-31.28,-15.9,Fall,vishal
"
-0.48",-0.91,9.76,0.25,0.65,-0.08,0,0,0,-2.64,-31.14,-16.46,Fall,vishal
"
-0.46",-0.91,9.77,0.17,0.45,-0.07,0,0,0,-3.06,-31.29,-16.41,Fall,vishal
"
-0.52",-0.96,9.95,0.13,0.31,-0.04,0,0.01,0,-3.21,-31.37,-16.41,Fall,vishal
"
-0.17",-0.82,10.35,0.13,0.31,-0.04,0,0.01,0,-3.19,-31.37,-16.37,Fall,vishal
"
-0.08",-0.75,9.92,0.13,0.31,-0.04,0.06,-0.19,-0.01,-3.32,-31.39,-16.33,Fall,vishal
"
-0.09",-0.7,9.84,-0.18,0.11,0.01,0.01,0.01,0.01,-3.34,-31.44,-16.24,Fall,vishal
"
-0.13",-0.72,9.84,-0.06,0.13,-0.04,0.02,-0.02,0,-3.41,-31.41,-16.13,Fall,vishal
"
-0.38",-0.9,9.78,-0.04,0.07,-0.01,-0.05,0.01,0,-3.45,-31.5,-15.98,Fall,vishal
"
-0.55",-0.81,12.34,-0.02,0.08,0.06,-0.09,0.3,0.02,-3.39,-31.48,-16.07,Fall,vishal
"
-1.77",-1.35,8.92,0.18,0.11,-0.04,-0.15,0.26,0.05,-3.34,-31.29,-16.22,Fall,vishal
"
-1.99",-1.22,10.39,0.19,0.05,0.1,-0.06,0.23,0.08,-3.19,-31.07,-16.5,Fall,vishal
"
-2.84",-1.64,8.33,-0.13,0.14,-0.42,-0.09,0.22,0,-3,-30.81,-16.91,Fall,vishal
"
-2.54",-2.11,9.83,0.18,0.01,0.06,-0.13,0.31,0.02,-3,-30.81,-16.91,Fall,vishal
"
-3.98",-1.77,8.08,0.15,0.13,-0.24,-0.09,0.36,-0.01,-1.95,-30.32,-17.76,Fall,vishal
"
-3.24",-2.03,8.65,0.31,0.15,0.1,0.04,0.19,-0.02,-1.31,-30.15,-18.24,Fall,vishal
"
-3.42",-1.71,8.38,-0.15,-0.06,-0.56,-0.01,-0.08,-0.01,-0.62,-29.87,-18.68,Fall,vishal
"
-2.89",-1.44,9.42,-0.15,0.04,-0.31,0,-0.03,0.04,-0.04,-29.61,-18.9,Fall,vishal
"
-3.91",-1.58,7.6,-0.2,-0.02,-0.24,0.2,0.16,0,0.56,-29.57,-18.92,Fall,vishal
"
-3.53",-2.86,7.92,0.15,-0.18,-0.39,-0.19,0,-0.06,1.07,-29.48,-19.01,Fall,vishal
"
-4.33",-4.65,8.66,-0.07,0.19,-0.04,0.1,0.27,-0.14,1.82,-29.48,-18.92,Fall,vishal
"
-4.02",-3.6,7.39,0.05,-0.51,-0.18,0.42,0.98,-1.13,3.08,-29.18,-18.24,Fall,vishal
"
-11.32",-2.3,2.14,0.32,-0.72,0.26,0.65,1.13,-1.66,7.14,-28.82,-16.26,Fall,vishal
"
-1.69",-13.77,5.99,0.65,-0.51,0.23,1.54,3.93,-2.32,10.24,-25.93,-11.18,Fall,vishal
"
-6.76",-15.23,10.2,1.86,-3.45,0.29,-1,-0.64,-4.78,13.86,-20.89,-5.91,Fall,vishal
"
6.40",-10.04,3.3,-0.15,0.23,5.68,5.38,3.21,-3.73,15.79,-14.18,-3.43,Fall,vishal
